,0
764,1700006A11Rik
765,Ugt8a
766,Ank2
767,LOC100862268
768,Ap1ar
769,5730508B09Rik
770,Egf
771,Cyp2u1
772,4930579F01Rik
773,Gm1653
774,Gipc2
775,Usp33
776,Pigk
777,4930482G09Rik
778,Erich3
779,Bach2
780,Lingo2
781,E130309F12Rik
782,Palm2
783,Sgip1
784,Ssbp3
785,Mast2
786,Agbl4
787,Inpp5b
788,AA415398
789,Oprd1
790,Ubr4
791,Casz1
792,Runx1t1
793,Wwp1
794,Cngb3
795,Nkain3
796,Ccnc
797,Tstd3
798,Fbxl4
799,Klhl32
800,Cntfr
801,Fam219a
802,Unc13b
803,Rusc2
804,Npr2
805,Zcchc7
806,Tdrd7
807,Frmpd1
808,Trim14
809,Anks6
810,Gabbr2
811,Tmeff1
812,Ptpn3
813,Ptbp3
814,Snx30
815,Brinp1
816,Megf9
817,Frmd3
818,Kdm4c
819,Sh3gl2
820,Elavl2
821,Dock7
822,Dnajc6
823,Pde4b
824,1700024P16Rik
825,Lrp8
826,Rab3b
827,Zyg11b
828,Eps15
829,Osbpl9
830,Elavl4
831,Skint10
832,Zswim5
833,Ptprf
834,St3gal3
835,Hivep3
836,Smap2
837,Epha10
838,Ncdn
839,Ago3
840,Csmd2
841,Phc2
842,Zbtb8a
843,C77080
844,Nkain1
845,Wdtc1
846,Runx3
847,Kdm1a
848,Eif4g3
849,Kif17
850,Fbxo42
851,Arhgef10l
852,Kazn
853,Vps13d
854,1700095A21Rik
855,Draxin
856,Kif1b
857,Pik3cd
858,Pex14
859,Rere
860,Camta1
861,Kcnab2
862,Prkcz
863,Sdcbp
864,4930412C18Rik
865,Pdp1
866,Rbm12b2
867,Calb1
868,Faxc
869,Bach2os
870,Ube2j1
871,Gabrr2
872,3110043O21Rik
873,Dnaja1
874,Aptx
875,Dcaf12
876,Fam219aos
877,Enho
878,Dctn3
879,Ccl27a
880,Ccl19
881,Dnajb5
882,N28178
883,Fam214b
884,Tesk1
885,Sit1
886,Creb3
887,Rgp1
888,Gba2
889,Tmem8b
890,Spag8
891,Glipr2
892,Rnf38
893,Zbtb5
894,Slc25a51
895,Tmod1
896,Xpa
897,Coro2a
898,Tbc1d2
899,Alg2
900,Tmem246
901,Olfr273
902,Nipsnap3b
903,Fsd1l
904,Frrs1l
905,Epb4.1l4b
906,Hsdl2
907,Mup4
908,Atp6v1g1
909,Trim32
910,Tle1
911,Lurap1l
912,Plin2
913,Mir6402
914,Tusc1
915,Eqtn
916,Jun
917,Angptl3
918,Raver2
919,0610043K17Rik
920,E130102H24Rik
921,BB031773
922,Tctex1d1
923,Gm12709
924,Prkaa2
925,Cyb5rl
926,Cdcp2
927,Dmrtb1
928,Scp2
929,8030443G20Rik
930,Cmpk1
931,Cyp4x1
932,Cyp4a12b
933,Nsun4
934,C530005A16Rik
935,Ccdc17
936,Hectd3
937,Ccdc24
938,Atp6v0b
939,Kdm4a
940,Hyi
941,Szt2
942,Rimkla
943,Zmynd12
944,Rims3
945,Mir7015
946,Cap1
947,Bmp8b
948,Ndufs5
949,Akirin1
950,Mir698
951,1110065P20Rik
952,1700125G02Rik
953,Maneal
954,9930104L06Rik
955,Stk40
956,Trappc3
957,Map7d1
958,Ago1
959,Ago4
960,AU040320
961,Dlgap3
962,CK137956
963,A3galt2
964,Trim62
965,Rnf19b
966,Sync
967,Bsdc1
968,Zbtb8b
969,Ccdc28b
970,Marcksl1
971,Kpna6
972,Hcrtr1
973,Fabp3
974,Atpif1
975,Stx12
976,Tmem222
977,Trnp1
978,Dhdds
979,Sh3bgrl3
980,Pafah2
981,Stmn1
982,Paqr7
983,Tmem57
984,Rsrp1
985,Tmem50a
986,Rcan3
987,Nipal3
988,Lypla2
989,Gale
990,Zfp46
991,Epha8
992,Sh2d5
993,Pink1
994,Cda
995,Mul1
996,Camk2n1
997,Otud3
998,Atp13a2
999,Spen
1000,AI507597
1001,Dnajc16
1002,Casp9
1003,Pramef12
1004,4933438K21Rik
1005,Mfn2
1006,2510039O18Rik
1007,Nppa
1008,Clcn6
1009,Mthfr
1010,Fbxo44
1011,Fbxo2
1012,Dffa
1013,Clstn1
1014,Slc2a5
1015,Slc45a1
1016,Tas1r1
1017,Acot7
1018,Gpr153
1019,Rnf207
1020,Ccdc27
1021,Tprgl
1022,Fam213b
1023,Plch2
1024,5830444B04Rik
1025,Gnb1
1026,B930041F14Rik
1027,Slc35e2
1028,Tmem240
1029,Ccnl2
1030,Acap3
1031,Dvl1
1032,Gltpd1
1033,Pusl1
1034,Gm10560
1035,Rnf223
1036,Agrn
1037,Plekhn1
1038,Klhl17
1039,Perm1
1040,Samd11
1041,Gtf2ird2
1042,Ksr2
1043,Vmn2r11
1044,Naaa
1045,Cdk14
1046,Pclo
1047,9330182L06Rik
1048,Mir3471-1
1049,Zfp512
1050,Dpp6
1051,Lmbr1
1052,Add1
1053,Ccdc149
1054,4932441J04Rik
1055,Scfd2
1056,Grxcr1
1057,Exoc1
1058,Slc4a4
1059,Ttc28
1060,Plcxd1
1061,Sgsm1
1062,Asl
1063,Wbscr17
1064,Chst12
1065,Sdk1
1066,Cyth3
1067,Katnal1
1068,Akap9
1069,Ankib1
1070,Adam22
1071,Rundc3b
1072,Sema3e
1073,Cacna2d1
1074,Gnai1
1075,Phtf2
1076,Fam126a
1077,Srpk2
1078,Prkag2
1079,Prkag2os1
1080,Kmt2c
1081,Actr3b
1082,Ube3c
1083,Bre
1084,Zfyve28
1085,Hmx1
1086,Ablim2
1087,Tbc1d14
1088,Afap1
1089,Jakmip1
1090,Nsg1
1091,Bod1l
1092,Cpeb2
1093,Lcorl
1094,Stim2
1095,Rbpj
1096,Tbc1d19
1097,Pcdh7
1098,Nwd2
1099,Apbb2
1100,Atp8a1
1101,Gabra2
1102,Fryl
1103,Dcun1d4
1104,Rufy3
1105,Mthfd2l
1106,Cdkl2
1107,Uso1
1108,Ccni
1109,Tmem150c
1110,Sec31a
1111,Wdfy3
1112,Mapk10
1113,Zfp644
1114,Btbd8
1115,Cplx1
1116,Fbrsl1
1117,Svop
1118,Taok3
1119,Srrm4
1120,Rnft2
1121,Fbxw8
1122,Trafd1
1123,Oas1f
1124,Gm15800
1125,Cux2
1126,Pptc7
1127,Atxn2
1128,Tmem120b
1129,Anapc5
1130,Pitpnm2
1131,Hip1r
1132,Ncor2
1133,Rimbp2
1134,Kctd7
1135,Ywhag
1136,Hip1
1137,Cldn15
1138,Prkar1b
1139,Fam20c
1140,Micall2
1141,Card11
1142,Gna12
1143,Ttyh3
1144,Ap5z1
1145,Tnrc18
1146,Zfp316
1147,Arpc1a
1148,Smurf1
1149,Pan3
1150,Slc7a1
1151,Mtus2
1152,B3glct
1153,Fry
1154,Gatad1
1155,Pex1
1156,Lrrd1
1157,Gm8773
1158,Speer3
1159,Gm9758
1160,Ptpn12
1161,5031425E22Rik
1162,Rint1
1163,Tmub1
1164,Agap3
1165,Cdk5
1166,Nub1
1167,Galnt11
1168,4831440E17Rik
1169,1700096K18Rik
1170,Rnf32
1171,3110082J24Rik
1172,Gareml
1173,Ept1
1174,Drc1
1175,Slc35f6
1176,Dpysl5
1177,Mapre3
1178,Cgref1
1179,Zfp513
1180,Ywhah
1181,Ctbp1
1182,Letm1
1183,Gm1673
1184,Nat8l
1185,Sh3bp2
1186,Mir7036b
1187,Lrpap1
1188,Acox3
1189,D5Ertd579e
1190,Man2b2
1191,Ppp2r2c
1192,Ppp2r2cos
1193,Wfs1
1194,Crmp1
1195,Clrn2
1196,C130083M11Rik
1197,Sel1l3
1198,G6pd2
1199,Smim14
1200,Uchl1
1201,Uchl1os
1202,Slc30a9
1203,Gm5868
1204,Slain2
1205,Ociad2
1206,Cwh43
1207,Gm7271
1208,C530008M17Rik
1209,Spink2
1210,Ugt2a3
1211,Areg
1212,Scarb2
1213,Paqr3
1214,Cds1
1215,Klhl8
1216,Ephx4
1217,A830010M20Rik
1218,Crlf2
1219,Zfp605
1220,Gtpbp6
1221,Chfr
1222,Ulk1
1223,Tpst2
1224,Miat
1225,Hps4
1226,Asphd2
1227,Usp30
1228,Mvk
1229,Fam222a
1230,Git2
1231,Ankrd13a
