,0
371,Csf1
372,Mir669b
373,Prss12
374,Tifa
375,Sgms2
376,Manba
377,Lpar3
378,1700010I02Rik
379,Hey1
380,C030034L19Rik
381,Slc10a5
382,Gm9733
383,Sirpb1a
384,LOC100038947
385,Cpb1
386,Mir3092
387,Tmem212
388,Anxa5
389,Gm11549
390,Il2
391,Larp1b
392,4930577N17Rik
393,Elf2
394,5031434O11Rik
395,Gm20750
396,Postn
397,4931419H13Rik
398,Sohlh2
399,Gpr171
400,P2ry14
401,F630111L10Rik
402,Gm8298
403,C130079G13Rik
404,Gpr149
405,Vmn2r2
406,Vmn2r6
407,Schip1.3
408,2410007B07Rik
409,Rbm46os
410,Gm6525
411,Fcrl1
412,Fcrl5
413,Insrr
414,Ntrk1
415,Hapln2
416,Rxfp4
417,Pbxip1
418,Mir7012
419,Gatad2b
420,S100a9
421,Sprr2h
422,Sprr2g
423,Sprr4
424,Lce3d
425,Crnn
426,Gm10696
427,Them5
428,Ctsk
429,Mir7014
430,Hist2h2be
431,4930442L01Rik
432,Adam30
433,Hsd3b5
434,Cd101
435,Cd2
436,Mab21l3
437,Vangl1
438,Tspan2os
439,Atg4a
440,Ptpn22
441,Pifo
442,Chia1
443,Chil3
444,Kcna2
445,A630076J17Rik
446,Prok1
447,Kcnc4
448,Gstm3
449,Sypl2
450,Mybphl
451,Gpsm2
452,Fndc7
453,Mir137
454,4930432M17Rik
455,Mettl14
456,Etnppl
457,Gbp5
458,Mir6381
459,A830019L24Rik
460,Gm6289
461,Uox
462,Mir186
463,Astn2
464,Zdhhc21
465,Slc24a2
466,Necab1
467,Gabrr1
468,Aldob
469,Abca1
470,4930552N02Rik
471,Gm12695
472,Zfyve9
473,Skint5
474,Mknk1
475,Faah
476,Bmp8a
477,Sdc3
478,Ephb2
479,Iffo2
480,Igsf21
481,Fhad1
482,Prdm16
483,Sdr16c5
484,Gm11780
485,Slc7a13
486,4930548K13Rik
487,Mir873a+Mir873b
488,4930509K18Rik
489,Mir207
490,Aqp7
491,BC049635
492,Cd72
493,Gm829
494,Col15a1
495,4930522O17Rik
496,Actl7a
497,Actl7b
498,Ctnnal1
499,1700042G15Rik
500,LOC101055769
501,Mup12
