,0
369,Gm15386
370,Tfap2b
371,4930486I03Rik
372,Mir206
373,Mir133b
374,Il17f
375,Il17a
376,Paqr8
377,6720483E21Rik
378,Tram2
379,Tmem14a
380,Khdc1a
381,Gm4956
382,Gsta3
383,Khdc1c
384,Khdc1b
385,4933415F23Rik
386,Mir30c-2
387,Mir30a
388,B3gat2
389,1110058L19Rik
390,Gm20172
391,4931408C20Rik
392,Gm597
393,Mir6342
394,Ptp4a1
395,Gm13363
396,Pih1d3
397,Gm4850
398,Gm5415
399,Gm9839
400,1700001G17Rik
401,Rab23
402,Bend6
403,Gm15455
404,Mir6896
405,Ccdc115
406,Mir5103
407,Prss40
408,Prss39
409,Amer3
410,Cfc1
411,AA619741
412,Arhgef4
413,Mir7669
414,Mir6897
415,Neurl3
416,Arid5a
417,Fer1l5
418,Mir6898
419,Ankrd39
420,Cnnm3
421,Sema4c
422,Cnnm4
423,Ankrd23
424,Zap70
425,4933424G06Rik
426,Tsga10
427,Lipt1
428,Lyg2
429,Lyg1
430,Rev1
431,Chst10
432,Nms
433,Mir6349
434,Rpl31
435,Snord89
436,Cnot11
437,Creg2
438,Gm3646
439,Gm16894
440,Il1rl2
441,Il18r1
442,Il1rl1
443,Slc9a4
444,Il18rap
445,Mfsd9
446,Tmem182
447,4930448I06Rik
448,Pou3f3
449,2900092D14Rik
450,Pantr2
451,Pantr1
452,Tgfbrap1
453,Fhl2
454,1500015O10Rik
455,Mettl21c
456,Mettl21e
457,4930521E06Rik
458,Slc40a1
459,Gm4776
460,Mir6350
461,Sdpr
462,Nabp1
463,Stat1
464,Nab1
465,Tmem194b
466,Inpp1
467,1700019D03Rik
468,Hibch
469,Mstn
470,1700019A02Rik
471,Osgepl1
472,Stk17b
473,Mir7681
474,Gtf3c3
475,Coq10b
476,Mars2
477,Hsfy2
478,9130024F11Rik
479,BC055402
480,Tyw5
481,1700066M21Rik
482,4930558J18Rik
483,Kctd18
484,Aox4
485,Fam126b
486,Als2cr12
487,Gm20257
488,Casp8
489,Trak2
490,Als2cr11
491,Mpp4
492,Als2
493,Cdk15
494,Gm973
495,Snord70
496,Snord11
497,Carf
498,Cd28
499,Ctla4
500,Icos
501,9530026F06Rik
502,4930487H11Rik
503,Ino80dos
504,Ino80d
505,Snora41
506,Gpr1
507,Dytn
508,4933402D24Rik
509,Mir1958
510,Gm13749
511,Mir6899
512,Mettl21a
513,Fzd5
514,Ccnyl1
515,2810408I11Rik
516,Crygc
517,D630023F18Rik
518,Cryga
519,Akr1cl
520,Crygd
521,Crygb
522,Cryge
523,Pth2r
524,Crygf
525,Kansl1l
526,Myl1
527,Cps1
528,Apol7d
529,Gm8883
530,4933417E11Rik
531,Pecr
532,Ankar
533,Tnp1
534,1700027A15Rik
535,Rufy4
536,Cxcr2
537,Cxcr1
538,Tmbim1
539,Gpbar1
540,Slc11a1
541,Catip
542,Vil1
543,Ctdsp1
544,Mir26b
545,Plcd4
546,Bcs1l
547,Stk36
548,Rnf25
549,Ttll4
550,Prkag3
551,Cyp27a1
552,Wnt6
553,Wnt10a
554,Ihh
555,Cryba2
556,Ccdc108
557,Fev
558,Cdk5r2
559,Mir375
560,Zfand2b
561,Ankzf1
562,Slc23a3
563,A630095N17Rik
564,Tuba4a
565,Glb1l
566,Resp18
567,Dnajb2
568,Speg
569,Gm15179
570,Gmppa
571,Asic4
572,Chpf
573,Tmem198
574,Slc4a3
575,Inha
576,Gm17751
577,Mir6343
578,Mir6352
579,Utp14b
580,Kcne4
581,Scg2
582,Ap1s3
583,Fam124b
584,1700016L21Rik
585,Mir6344
586,Tm4sf20
587,Slc19a3
588,Daw1
589,Ccl20
590,Mir6353
591,Mir5126
592,Fbxo36
593,A530032D15Rik
594,C130026I21Rik
595,Gm7609
596,Sp100
597,Sp140
598,9930111H07Rik
599,Mir8096
600,Gpr55
601,4933407L21Rik
602,2810459M11Rik
603,Spata3
604,Htr2b
605,Snora75
606,Snord82
607,C130036L24Rik
608,B3gnt7
609,Mir3535
610,1700019O17Rik
611,Nmur1
612,Pde6d
613,Nppc
614,Alppl2
615,Ecel1
616,Akp3
617,Alpi
618,Chrng
619,Prss56
620,Chrnd
621,Kcnj13
622,3110079O15Rik
623,Neu2
624,Scarna6
625,Dnajb3
626,A730008H23Rik
627,Hjurp
628,6430706D22Rik
629,Mroh2a
630,Ugt1a1
631,Spp2
632,Gm19589
633,Glrp1
634,Arl4c
635,2410088K16Rik
636,1700067G17Rik
637,4933400F21Rik
638,Asb18
639,Gbx2
640,Prlh
641,Mlph
642,Rbm44
643,Ramp1
644,Scly
645,Espnl
646,Fam132b
647,Per2
648,1700020N18Rik
649,Traf3ip1
650,Twist2
651,Olfr1416
652,Olfr1414
653,Olfr1415
654,Mir6900
655,Olfr1413
656,Olfr1410
657,Olfr1411
658,Olfr12
659,Olfr1412
660,Otos
661,Ankmy1
662,Mir149
663,Dusp28
664,Capn10
665,Gpr35
666,Aqp12
667,9430060I03Rik
668,2310007B03Rik
669,Agxt
670,Sned1
671,Mir6901
672,Ano7
673,Mir6902
674,Mir6345
675,Bok
676,Ing5
677,Gm9994
678,Gal3st2
679,Gm6086
680,Neu4
681,Pdcd1
682,4930440C22Rik
683,Fam174a
684,St8sia4
685,4930598F16Rik
686,1700063A18Rik
687,4930533P14Rik
688,1810006J02Rik
689,Gm20268
690,Rnf152
691,Tnfrsf11a
692,Zcchc2
693,Kdsr
694,Serpinb5
695,Serpinb3d
696,Serpinb13
697,Serpinb3a
698,Serpinb3b
699,Serpinb3c
700,Serpinb7
701,Serpinb11
702,Serpinb2
703,Serpinb8
704,Serpinb10
705,D830032E09Rik
706,Cdh19
707,Dsel
708,2900060B14Rik
709,Tfcp2l1
710,Tmem185b
711,Inhbb
712,Tmem177
713,Tmem37
714,3110009E18Rik
715,Steap3
716,C1ql2
717,Marco
718,En1
719,Insig2
720,Htr5b
721,Ddx18
722,Lypd1
723,Acmsd
724,2900009J06Rik
725,Map3k19
726,Mir128-1
727,Cxcr4
728,Cd55
729,Zp3r
730,C4bp
731,AA986860
732,Pfkfb2
733,Yod1
734,Il24
735,Il19
736,Faim3
737,Pigr
738,Il20
739,Il10
740,Dyrk3
741,Ikbke
742,Fam72a
743,Ctse
744,5430435G22Rik
745,Avpr1b
746,Pm20d1
747,Slc26a9
748,Slc41a1
749,Rab29
750,Mfsd4
751,Elk4
752,Mir135b
753,Nuak2
754,Klhdc8a
755,Dstyk
756,Tmem81
757,Gm10538
758,Mdm4
759,Pik3c2b
760,Gm19461
761,Etnk2
762,Kiss1
763,Ren2
764,Ren1
765,Golt1a
766,Sox13
767,Zbed6
768,Lax1
769,Mir6903
770,Optc
771,Prelp
772,Fmod
773,Chit1
774,Mybph
775,Chil1
776,Ppfia4
777,Myog
778,4933406M09Rik
779,4931440L10Rik
780,Ube2t
781,Ptprv
782,Elf3
783,Gpr37l1
784,Lmod1
785,Shisa4
786,Mir1231
787,Phlda3
788,Tnnt2
789,Lad1
790,Pkp1
791,Tnni1
792,Ascl5
793,Igfn1
794,Cacna1s
795,Gm15850
796,5730559C18Rik
797,Gpr25
798,Ddx59
799,9230116N13Rik
800,Kif14
801,Gm19705
802,Nr5a2
803,Mir181b-1
804,Mir181a-1
805,Lhx9
806,2310009B15Rik
807,4930596I21Rik
808,Zbtb41
809,4933436E23Rik
810,Cfhr1
811,F13b
812,B3galt2
813,Glrx2
814,Rgs13
815,Rgs1
816,Rgs21
817,Rgs18
818,Mir7652
819,Ptgs2
820,Ptgs2os2
821,Pdc
822,BC003331
823,Prg4
824,C730036E19Rik
825,Mir7682
826,Tsen15
827,Apobec4
828,Lamc2
829,Shcbp1l
830,E330020D12Rik
831,Npl
832,Rgs16
833,C230024C17Rik
834,Rnasel
835,5830403L16Rik
836,Rgsl1
837,Gm5531
838,Glul
839,Mir8114
840,Teddm1
841,4930532M18Rik
842,4930452N14Rik
843,Zfp648
844,Mr1
845,Ier5
846,Qsox1
847,Tor1aip1
848,Tdrd5
849,Nphs2
850,Tor3a
851,Angptl1
852,Tex35
853,BC026585
854,Mir488
855,Mir1843b
856,Scarna3a
857,Tnn
858,4930562F07Rik
859,4930523C07Rik
860,Gpr52
861,Cenpl
862,Zbtb37
863,Serpinc1
864,Snord47
865,Klhl20
866,4930469G21Rik
867,Ankrd45
868,Tnfsf4
869,Tnfsf18
870,Fasl
871,4930558K02Rik
872,Mir199a-2
873,Mir214
874,Myoc
875,Vamp4
876,Mettl13
877,7420461P10Rik
878,Fmo1
879,Fmo2
880,Fmo4
881,Fmo3
882,Scyl3
883,Sell
884,Sele
885,Mettl18
886,F5
887,Selp
888,Gm16548
889,Ccdc181
890,Slc19a2
891,Blzf1
892,Gm20743
893,Dpt
894,Xcl1
895,4930568G15Rik
896,Sft2d2
897,Gpr161
898,Creg1
899,Gpa33
900,Dusp27
901,Mael
902,Ildr2
903,Gm4846
904,Fmo9
905,Gm4847
906,Lrrc52
907,Rxrg
908,Mir6348
909,Rgs5
910,1700084C01Rik
911,3110045C21Rik
912,Sh2d1b2
913,Uhmk1
914,1700015E13Rik
915,Gm7694
916,Sh2d1b1
917,Dusp12
918,Fcrlb
919,Fcgr4
920,Fcgr2b
921,Mpz
922,Fcgr3
923,1700009P17Rik
924,Mir6546
925,Nr1i3
926,Fcer1g
927,Apoa2
928,Ppox
929,Adamts4
930,Tomm40l
931,Pvrl4
932,Pfdn2
933,Nit1
934,Tstd1
935,Dedd
936,Klhdc9
937,Arhgap30
938,Itln1
939,Alyref2
940,Slamf7
941,Ly9
942,Slamf1
943,Cd84
944,Slamf6
945,Nhlh1
946,Casq1
947,Igsf8
948,Kcnj9
949,Atp1a2
950,Slamf9
951,Slamf8
952,Vsig8
953,Ccdc19
954,Fcrl6
955,4933439K11Rik
956,Dusp23
957,Apcs
958,Olfr16
959,Olfr1408
960,Olfr418-ps1
961,Fcer1a
962,Olfr1404
963,Olfr1406
964,Olfr218
965,BC094916
966,Aim2
967,Pyhin1
968,Pydc4
969,Pydc3
970,AI607873
971,Ifi204
972,Mnda
973,Mndal
974,Olfr432
975,Olfr433
976,Ifi205
977,Ifi202b
978,Olfr421-ps1
979,Olfr429
980,Olfr424
981,Olfr427
982,Olfr430
983,Olfr426
984,Olfr420
985,Olfr231
986,Olfr419
987,Mptx1
988,Olfr417
989,Olfr220
990,Olfr248
991,Olfr414
992,Chml
993,Opn3
994,Becn2
995,Mir350
996,Hmga2-ps1
997,Zbtb18
998,2310043L19Rik
999,Cox20
1000,Efcab2
1001,Tfb2m
1002,Adck3
1003,Psen2
1004,Gm5069
1005,6330403A02Rik
1006,Mir6904
1007,Mixl1
1008,Lin9
1009,Sde2
1010,Lefty1
1011,Lefty2
1012,Tmem63a
1013,9130409I23Rik
1014,Ccdc121
1015,Vmn1r1
1016,1700047M11Rik
1017,Ccdc185
1018,Tlr5
1019,Aida
1020,Taf1a
1021,Hhipl2
1022,Dusp10
1023,1700056E22Rik
1024,4930488B22Rik
1025,Hlx
1026,Marc1
1027,C130074G19Rik
1028,Mir1981
1029,Snora36b
1030,Mir194-1
1031,Mir664
1032,Mir215
1033,Gm2061
