,0
503,9430060I03Rik
504,2310007B03Rik
505,Agxt
506,Sned1
507,Mir6901
508,Ano7
509,Mir6902
510,Mir6345
511,Gm9994
512,Gal3st2
513,Gm6086
514,Neu4
515,Pdcd1
516,4930440C22Rik
517,St8sia4
518,4930598F16Rik
519,1700063A18Rik
520,4930533P14Rik
521,1810006J02Rik
522,Gm20268
523,Rnf152
524,Tnfrsf11a
525,Serpinb5
526,Serpinb3d
527,Serpinb13
528,Serpinb3a
529,Serpinb3b
530,Serpinb3c
531,Serpinb7
532,Serpinb11
533,Serpinb2
534,Serpinb8
535,Serpinb10
536,D830032E09Rik
537,Cdh19
538,2900060B14Rik
539,Tfcp2l1
540,Inhbb
541,Tmem37
542,3110009E18Rik
543,Steap3
544,C1ql2
545,Marco
546,En1
547,Htr5b
548,Lypd1
549,Acmsd
550,2900009J06Rik
551,Map3k19
552,Mir128-1
553,Cxcr4
554,Cd55
555,Zp3r
556,C4bp
557,AA986860
558,Il24
559,Il19
560,Faim3
561,Pigr
562,Il20
563,Il10
564,Ikbke
565,Fam72a
566,Ctse
567,5430435G22Rik
568,Avpr1b
569,Pm20d1
570,Slc26a9
571,Rab29
572,Mfsd4
573,Elk4
574,Mir135b
575,Klhdc8a
576,Tmem81
577,Gm10538
578,Gm19461
579,Etnk2
580,Kiss1
581,Ren2
582,Ren1
583,Golt1a
584,Lax1
585,Mir6903
586,Optc
587,Prelp
588,Chit1
589,Mybph
590,Chil1
591,Myog
592,4933406M09Rik
593,4931440L10Rik
594,Ptprv
595,Elf3
596,Gpr37l1
597,Lmod1
598,Mir1231
599,Phlda3
600,Tnnt2
601,Lad1
602,Pkp1
603,Ascl5
604,Igfn1
605,Cacna1s
606,Gm15850
607,Gpr25
608,9230116N13Rik
609,Gm19705
610,Nr5a2
611,Mir181b-1
612,Mir181a-1
613,Lhx9
614,2310009B15Rik
615,4930596I21Rik
616,4933436E23Rik
617,Cfhr1
618,F13b
619,B3galt2
620,Rgs13
621,Rgs1
622,Rgs21
623,Rgs18
624,Mir7652
625,Ptgs2
626,Ptgs2os2
627,Pdc
628,Prg4
629,C730036E19Rik
630,Mir7682
631,Apobec4
632,Lamc2
633,Shcbp1l
634,E330020D12Rik
635,Npl
636,C230024C17Rik
637,5830403L16Rik
638,Rgsl1
639,Gm5531
640,Mir8114
641,Teddm1
642,4930532M18Rik
643,4930452N14Rik
644,Zfp648
645,Mr1
646,Tdrd5
647,Nphs2
648,Tor3a
649,Tex35
650,BC026585
651,Mir488
652,Mir1843b
653,Scarna3a
654,Tnn
655,4930562F07Rik
656,4930523C07Rik
657,Gpr52
658,Serpinc1
659,Snord47
660,4930469G21Rik
661,Ankrd45
662,Tnfsf4
663,Tnfsf18
664,Fasl
665,4930558K02Rik
666,Mir199a-2
667,Mir214
668,Myoc
669,7420461P10Rik
670,Fmo1
671,Fmo2
672,Fmo4
673,Fmo3
674,Sell
675,Sele
676,Mettl18
677,F5
678,Selp
679,Gm16548
680,Gm20743
681,Dpt
682,Xcl1
683,4930568G15Rik
684,Gpr161
685,Gpa33
686,Dusp27
687,Mael
688,Gm4846
689,Fmo9
690,Gm4847
691,Lrrc52
692,Mir6348
693,1700084C01Rik
694,3110045C21Rik
695,Sh2d1b2
696,Uhmk1
697,1700015E13Rik
698,Gm7694
699,Sh2d1b1
700,Fcrlb
701,Fcgr4
702,Fcgr2b
703,Fcgr3
704,1700009P17Rik
705,Mir6546
706,Nr1i3
707,Fcer1g
708,Apoa2
709,Adamts4
710,Pvrl4
711,Tstd1
712,Arhgap30
713,Itln1
714,Alyref2
715,Slamf7
716,Ly9
717,Slamf1
718,Cd84
719,Slamf6
720,Casq1
721,Kcnj9
722,Slamf9
723,Slamf8
724,Vsig8
725,Ccdc19
726,Fcrl6
727,4933439K11Rik
728,Dusp23
729,Apcs
730,Olfr16
731,Olfr1408
732,Olfr418-ps1
733,Fcer1a
734,Olfr1404
735,Olfr1406
736,Olfr218
737,BC094916
738,Aim2
739,Pyhin1
740,Pydc4
741,Pydc3
742,AI607873
743,Ifi204
744,Mnda
745,Mndal
746,Olfr432
747,Olfr433
748,Ifi205
749,Ifi202b
750,Olfr421-ps1
751,Olfr429
752,Olfr424
753,Olfr427
754,Olfr430
755,Olfr426
756,Olfr420
757,Olfr231
758,Olfr419
759,Mptx1
760,Olfr417
761,Olfr220
762,Olfr248
763,Olfr414
764,Becn2
765,Mir350
766,Hmga2-ps1
767,2310043L19Rik
768,Efcab2
769,Tfb2m
770,Adck3
771,Gm5069
772,6330403A02Rik
773,Mir6904
774,Mixl1
775,Lefty1
776,Lefty2
777,Tmem63a
778,9130409I23Rik
779,Ccdc121
780,Vmn1r1
781,1700047M11Rik
782,Ccdc185
783,Tlr5
784,Hhipl2
785,Dusp10
786,1700056E22Rik
787,4930488B22Rik
788,Hlx
789,Marc1
790,C130074G19Rik
791,Mir1981
792,Snora36b
793,Mir194-1
794,Mir664
795,Mir215
796,Gm2061
797,9630028B13Rik
798,5033404E19Rik
799,D1Pas1
800,1700007P06Rik
801,9330162B11Rik
802,Prox1
803,A230020J21Rik
804,Tatdn3
805,Spata45
806,Atf3
807,Fam71a
808,1700034H15Rik
809,Slc30a1
810,Mir3473c
811,Gm10516
812,1700065J18Rik
813,Irf6
814,Hsd11b1
815,G0s2
816,Mir205
817,4930503O07Rik
818,Gm16897
819,Mir29c
820,Cd46
821,Mir29b-2
822,Gm13483
823,Lrp1b
824,Upp2
825,A230108P19Rik
826,Sfmbt2
827,Mir297a-3
828,Cacnb2
829,Arhgap15
830,Galnt13
831,Kcnj3
832,Cacnb4
833,Kcnh7
834,Myo3b
835,Zfp385b
836,Olfr1030
837,Ddb2
838,Lrrc4c
839,4930547E08Rik
840,Mir1954
841,4930528P14Rik
842,Exd1
843,Acoxl
844,Zc3h6
845,Siglec1
846,Tgm3
847,Syndig1
848,BC039771
849,Ptprt
850,Ucma
851,Bend7
852,Camk1d
853,Dhtkd1
854,Prkcq
855,Il2ra
856,Cubn
857,St8sia6
858,Mrc1
859,Slc39a12
860,Nebl
861,BC061194
862,Armc3
863,4921504E06Rik
864,Gpr158
865,Gad2
866,Apbb1ip
867,Myo3a
868,Nxph2
869,Pnpla7
870,Grin1os
871,Nacc2
872,Grin1
873,Fam163b
874,Adamts13
875,Ak8
876,Ntng2
877,1700101E01Rik
878,Phyhd1
879,Tbc1d13
880,1700001O22Rik
881,Ttc16
882,Hc
883,4930402F06Rik
884,Ttll11
885,Olfr344
886,Kynu
887,Lypd6b
888,Lypd6
889,Gm13497
890,Neb
891,4930573O16Rik
892,BB557941
893,Acvr1c
894,Ccdc148
895,Itgb6
896,Pla2r1
897,Dpp4
898,Slc4a10
899,Cobll1
900,Scn1a
901,Gm13629
902,Xirp2
903,4932414N04Rik
904,Lrp2
905,Abcb11
906,Erich2
907,Gad1os
908,Hoxd3os1
909,Pde11a
910,Gm13944
911,4930440I19Rik
912,Gm14461
913,Pde1a
914,Olfr1156
915,Ptprj
916,Creb3l1
917,Gm10804
918,Pamr1
919,Elf5
920,Ehf
921,Depdc7
922,D430041D05Rik
923,Cd59b
924,Ccdc73
925,Them7
926,Pax6os1
927,Wt1os
928,Bdnf
929,Slc5a12
930,Olfr1300-ps1
931,Ryr3
932,Rasgrp1
933,Fsip1
934,Gpr176
935,4930412B13Rik
936,Pla2g4e
937,Ganc
938,Strc
939,Duox2
940,Patl2
941,4930517E11Rik
942,Slc12a1
943,Hdc
944,Atp8b4
945,Fam227b
946,Prom2
947,Gm14005
948,Mertk
949,F830045P16Rik
950,Il1b
951,4930473A02Rik
952,Erv3
953,Mir3098
954,Prokr2
955,Fermt1
956,AU019990
957,1700026D11Rik
958,Bmp2
959,Slx4ip
960,Sptlc3
961,Ism1
962,Sel1l2
963,Ovol2
964,Banf2
965,Pcsk2os2
966,Gm5535
967,Slc24a3
968,Nkx2-2os
969,3300002I08Rik
970,Angpt4
971,Rad21l
972,6820408C15Rik
973,Bpifb2
974,Tspyl3
975,Bpifa2
976,Snta1
977,Chmp4b
978,Cnbd2
979,D630003M21Rik
980,Vstm2l
981,2010009K17Rik
982,Gm14204
983,9130015L21Rik
984,Zhx3
985,Tox2
986,Slc13a3
987,Cdh22
988,Nfatc2
989,Bcas1
990,Tubb1
991,Gm14391
992,Gm14431+Gm8898
993,0610010B08Rik
994,Gm14405
995,Gm14420
996,Sycp2
997,Col20a1
998,Col9a3
999,Acbd7
1000,Olah
1001,Meig1
1002,Mir466b-3
1003,Mir466b-2
1004,Cdnf
1005,1700080N15Rik
1006,Optn
1007,Ccdc3
1008,Mir466d
1009,Proser2
1010,Gm10857
1011,Echdc3
1012,5031426D15Rik
1013,1700061F12Rik
1014,Gata3
1015,4930412O13Rik
1016,9230102O04Rik
1017,Itih2
1018,Mir297a-4
1019,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9
1020,Mir669g
1021,Mir669k
1022,Mir669j
1023,Mir467b
1024,Mir669a-3
1025,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.1
1026,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.2
1027,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.3
1028,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.4
1029,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.5
1030,Mir467a-1+Mir467a-2+Mir467a-4+Mir467a-5+Mir467a-7+Mir467a-8+Mir467a-9.6
1031,Mir467d
1032,Mir669i
1033,Mir669a-2
1034,Mir297b
1035,Gm13293
1036,8030442B05Rik
1037,Il15ra
1038,E030013I19Rik
1039,C1ql3
1040,Stamos
1041,Mir511
1042,Tmem236
1043,Gm13315
1044,4930515L03Rik
1045,Mir6419
1046,A930004D18Rik
1047,Gm17762
1048,H2afb1
1049,Mir7655
1050,4930426L09Rik
1051,Ptf1a
1052,Otud1
1053,Gm3230
1054,Gm13375
1055,Enkur
1056,Mir3967
1057,4931423N10Rik
1058,Tbpl2
1059,Hnmt
1060,Il1f6
1061,Il1f9
1062,Il1f8
1063,Il1f5
1064,Il1rn
1065,Il1f10
1066,Pax8
1067,Psd4
1068,Entpd8
1069,Noxa1
1070,Rnf208
1071,4933433C11Rik
1072,Lrrc26
1073,Tor4a
1074,Tmem203
1075,Slc34a3
1076,Cysrt1
1077,Tmem210
1078,Fam166a
1079,Rnf224
1080,Tprn
1081,Fut7
1082,Entpd2
1083,Uap1l1
1084,AA543186
1085,Ptgds
1086,C8g
1087,Mir3087
1088,Clic3
1089,Lcn12
1090,Lcn5
1091,Tmem141
1092,Lcn6
1093,Lcn10
1094,Lcn8
1095,Ccdc183
1096,Fcna
1097,Mamdc4
1098,Gm996
1099,Obp2a
1100,Obp2b
1101,Lcn3
1102,Glt6d1
1103,Gm13539
1104,Lcn11
1105,Kcnt1
1106,Lcn9
1107,Sohlh1
1108,Lhx3
1109,4932418E24Rik
1110,Card9
1111,Mir6996
1112,Agpat2
1113,Mir126a
1114,Mir126b
1115,Snora43
1116,Snora17
1117,Lcn4
1118,Abo
1119,Stkld1
1120,Tmem8c
1121,Adamtsl2
1122,Dbh
1123,Sardh
1124,Dbhos
1125,Mir7578
1126,Fcnb
1127,Cel
1128,Gbgt1
1129,1700007K13Rik
1130,Ppp1r26
1131,1700026L06Rik
1132,Gfi1b
1133,Mir3088
1134,Barhl1
1135,6530402F18Rik
1136,Mir133c
1137,Mir219a-2
1138,Gm13547
1139,Mir219b
1140,Mir6997
1141,Pkn3
1142,Endog
1143,1700084E18Rik
1144,Ier5l
1145,Cstad
1146,Mir3089
1147,Prrx2
1148,Ptges
1149,D330023K18Rik
1150,Gm5424
1151,Ass1
1152,Mir6998
1153,Fibcd1
1154,Qrfp
1155,Ppapdc3
1156,Fam78a
1157,Mir7674
1158,Mir199b
1159,Lcn2
1160,Naif1
1161,Pip5kl1
1162,St6galnac6
1163,Eng
1164,Mir2861
1165,6330409D20Rik
1166,Mir3960
1167,Mir8093
1168,Ptrh1
1169,1700019L03Rik
1170,Snord14a
1171,Snora65
1172,Rpl12
1173,Lmx1b
1174,C130021I20Rik
1175,Nron
1176,Phf19
1177,Traf1
1178,Cutal
1179,AI182371
1180,4930568D16Rik
1181,Gm13446
1182,9030204H09Rik
1183,Morn5
1184,Lhx6
1185,Ptgs1
1186,Olfr338
1187,Olfr339
1188,Mir684-1
1189,Olfr342
1190,Olfr341
1191,Olfr340
1192,Olfr346
1193,Olfr345
1194,Olfr348
1195,Olfr50
1196,Olfr347
1197,Olfr3
1198,Olfr351
1199,Olfr353
1200,Olfr352
1201,Olfr354
1202,Olfr350
1203,Olfr356
1204,Olfr355
1205,Olfr358
1206,Olfr360
1207,Olfr361
1208,Olfr357
1209,Olfr362
1210,Olfr365
1211,Olfr366
1212,Olfr367-ps
1213,Olfr368
1214,Snord90
1215,Gpr21
1216,Lhx2
1217,Nr5a1
1218,Mir181b-2
1219,Mir181a-2
1220,Olfml2a
1221,Wdr38
1222,Gm16523
1223,Mir6336
