,0
218,Mettl21a
219,Ube2e3
220,Sec61b
221,Ror1
222,Sept2
223,Zfp266
224,Ppcs
225,Tox
226,Rps15a-ps4
227,Fam92a
228,Ttc8
229,Mylk
230,Irf1
231,Tyw3
232,Dguok
233,Anxa1
234,Irx5
235,Kdelr2
236,Cept1
237,Zbtb44
238,Rap2b
239,Ets2
240,Erp44
241,Zfp81
242,Thumpd2
243,Cnn2
244,Zfp882
245,Gsto1
246,Phkb
247,Tpst1
248,Ndnf
249,Rpe
250,Aasdhppt
251,Hhipl1
252,Snrpb2
253,Zrsr2
254,Dcun1d1
255,Dnase1l1
256,9430038I01Rik
257,Nsa2
258,A730056A06Rik
259,Tm9sf3
260,Entpd3
261,Sfr1
262,Mtmr2
263,Wdr45b
264,Tnfrsf10b
265,Alg6
266,Pacrgl
267,Prorsd1
268,Gm53
269,Hddc2
270,Rpl35a
271,Sdpr
272,Cd97
273,Fam174b
274,Tbc1d8b
275,Nfib
276,Hoxd9
277,Hoxc10
278,Hoxa11os
279,Hoxa11
280,Hoxd12
281,Hoxd11
282,Ctdsp1
283,Hoxa10
284,Hoxd10
285,Atoh1
286,Hoxd13
287,H3f3a
288,Rhog
289,Ubac2
290,Chrac1
291,Cox11
292,Mrps14
293,Smad6
294,Zfp958
295,Hoxc13
296,Lzic
297,Hotair
298,Srpx
299,Scara3
300,Tmem216
301,Paip2
302,Galm
303,Dapp1
304,Krcc1
305,Vegfb
306,Hsd17b10
307,Arxes1
308,Sept7
309,0610037L13Rik
310,Txnip
311,Ncbp2
312,Pmpcb
313,Snx2
314,Clint1
315,Mgmt
316,Ethe1
317,Mbip
318,Fkbp9
319,Sema5b
320,Naa20
321,Cyp46a1
322,Mettl9
323,1110059E24Rik
324,Anxa11
325,1810030O07Rik
326,Tgif1
327,Mmadhc
328,Nit2
329,Ttc4
330,Vwa5a
331,Fam3c
332,Id1
333,Itgav
334,Pla2g4a
335,Fgfr3
336,Ints8
337,2610018G03Rik
338,Tiprl
339,Sh3bp1
340,Pcbd2
341,Fam109b
342,Mal
343,Olig3
344,Rp2h
345,Psmd9
346,Gsx2
347,Hadh
348,Mplkip
349,Pou3f4
350,Ifi30
351,Slc40a1
352,Mettl20
353,Zfp36
354,Olfm4
355,Hmcn1
356,Dnajc30
357,Hiatl1
358,Impad1
359,1190007I07Rik
360,1110059G10Rik
361,Nae1
362,Wbscr27
363,Toporsos
364,Ptplad2
365,Eif3f
366,Fam103a1
367,Hbegf
368,Smad7
369,Eif3e
370,2810008D09Rik
371,Vangl2
372,Cnpy2
373,Galnt4
374,Fam58b
375,Nts
376,Dcc
377,Gan
378,Tmem70
379,Scrn3
380,Rnf128
381,Ska2
382,Fn1
383,Zbtb16
384,Nck1
385,Rbbp9
386,Vwce
387,Ltbp1
388,Slc44a1
389,Celsr1
390,Rilpl1
391,Ppil4
392,Dll1
393,Golga7
394,Irf6
395,Tm9sf1
396,Slc25a32
397,Ch25h
398,Slc4a7
399,Arpp19
400,Rac1
401,Sgce
402,Tceal8
403,Sptssa
404,Txlnb
405,Med7
406,Gprc5b
407,Sppl2a
408,Cep95
409,Zfp820
410,Fam96a
411,Steap2
412,Ube2d3
413,Tada1
414,2900092D14Rik
415,Bnip2
416,Rmst
417,Glra1
418,Gja1
419,Pou3f3
420,Spcs2
421,Dtx4
422,Col4a5
423,Lrrc4
424,Gsap
425,Cwf19l2
426,Stc1
427,Tor2a
428,Echs1
429,Ccnk
430,Nsmce2
431,3110040N11Rik
432,St6gal2
433,Med14
434,Rgs16
435,Stk17b
436,Tmed7
437,Cbl
438,Acn9
439,Commd8
440,Prickle1
441,Mob4
442,Tmem245
443,Arhgef26
444,1110054M08Rik
445,Txndc12
446,Morf4l1
447,Hnrnph1
448,Dennd2c
449,Ppp1r3c
450,Rpsa
451,Myo5b
452,Efcc1
453,Fat3
454,Gm10658
455,Fv1
456,4930579G24Rik
457,Bace2
458,Slit1
459,9430016H08Rik
460,Zfp41
461,Eif4ebp2
462,Cryz
463,Taf5
464,Wscd1
465,Snai1
466,Tank
467,Fzd3
468,Myo7b
469,Socs1
470,Mtmr10
471,Rgl3
472,Depdc1a
473,Snx17
474,Fahd1
475,Neu3
476,Col14a1
477,Adcyap1r1
478,Slc10a3
479,Pde8a
480,Tma7
481,1300002K09Rik
482,A230072C01Rik
483,Rfx4
484,S100a1
485,Pcdh8
486,Inpp4b
487,Cdc25b
488,Nin
489,Kbtbd7
490,Tctn3
491,Glyctk
492,BC024139
493,Mycl
494,Zdhhc15
495,Igdcc4
496,Slc26a11
497,Jam2
498,Pxdc1
499,C330018D20Rik
500,Rhpn1
501,B4galt4
502,Spata13
503,Hoxd8
504,Gpr98
505,Wnt7b
506,Erbb3
507,Pdpr
508,Golph3
509,Lhx1os
510,Slc30a3
511,Fhdc1
512,4933404O12Rik
513,Serpinf1
514,Crhbp
515,Fam210b
516,Dagla
517,Mlf1
518,Lhx5
519,Syk
520,Pax8
521,Glis3
522,Bcl7c
523,Adamts20
524,Barhl1
525,Vgll2
526,Cysltr1
527,Dnajc10
528,Ppbp
529,Tmem231
530,D130020L05Rik
531,1700008J07Rik
532,Prkra
533,Sowaha
534,Lrrc15
535,Litaf
536,Kcnk5
537,Abcd2
538,Trpm6
539,Kcnj10
540,Nudt8
541,Smarcad1
542,Fign
543,Gcnt4
544,Zbtb18
545,Celsr2
546,Wwc1
547,Kdm6a
548,Zbtb43
549,Spon1
550,Fam101a
551,Arntl
552,Papolg
553,Bmpr1b
554,Lonrf3
555,Rbl1
556,Rasgef1b
557,Dbp
558,Sdc3
559,Mfsd2a
560,Hap1
561,Ttc30b
562,Fam133b
563,Usp6nl
564,Fam110a
565,C130071C03Rik
566,Hoxc9
567,Actn3
568,Bcar3
569,Pygm
570,Rasa3
571,Sorcs3
572,Actg2
573,Gabrb2
574,Tmx3
575,Bhlhe40
576,Katnal2
577,Cldn12
578,Smpd2
579,Notch3
580,B3gnt2
581,Igfbpl1
582,St5
583,Ankrd55
584,Snora81
585,D930007P13Rik
586,Prdm10
587,Hspa1a
588,Slc39a1
589,Ift80
590,Heyl
591,Tspan18
592,Ttc26
593,Grm8
594,Lsm14a
595,Gli3
596,Wdfy2
597,Bok
598,Tcf12
599,Gskip
600,Gpsm2
601,Casq2
602,Msx1
603,Zic2
604,Slc25a30
605,Nkd1
606,Nedd1
607,Gcnt1
608,Zic1
609,Btg2
610,Pin1
611,Boc
612,Sox21
613,Zadh2
614,Cdc34
615,Arhgef39
616,Trpm7
617,Zfp488
618,Rbm47
619,Pds5b
620,Cinp
621,Mrpl12
622,Hoxd4
623,Amotl2
624,Mctp2
625,Hoxd3
626,Vat1l
627,Grem2
628,Arhgap5
629,Myb
630,Rorb
631,Osbpl3
632,Gdf10
633,Sh3tc2
634,Sntb1
635,Pacsin3
636,Megf6
637,Pdpn
638,Trabd2b
639,Dnajc27
640,Gnl2
641,Nfam1
642,Nars
643,Ston1
644,Slc29a2
645,Msx2
646,Zfp809
647,Mstn
648,Stag2
649,2610301B20Rik
650,Pcdh1
651,Itprip
652,Stk33
653,Nid1
654,Npas3
655,Erap1
656,Hoxb9
657,Gpx3
658,Arpc1b
659,Efnb1
660,Wnt9a
661,Pycard
662,AI854517
663,Itga6
664,Hprt
665,Herc6
666,Enpp1
667,Gm14326
668,Gm3604
669,Cntrl
670,Sephs2
671,Ythdf3
672,Mapk14
673,Smarca5-ps
674,Rps6ka6
