,0
384,Opn3
385,Cox20
386,Efcab2
387,Tfb2m
388,Adck3
389,Psen2
390,Gm5069
391,6330403A02Rik
392,Mir6904
393,Lin9
394,Aida
395,Taf1a
396,Dusp10
397,1700056E22Rik
398,Lyplal1
399,Rrp15
400,D1Pas1
401,9330162B11Rik
402,Prox1
403,Tatdn3
404,Nsl1
405,Mfsd7b
406,Tmem206
407,Nenf
408,1700034H15Rik
409,Slc30a1
410,Rcor3
411,Gm10516
412,A130010J15Rik
413,Diexf
414,G0s2
415,Cd46
416,Cr1l
417,Gm13483
418,Upp2
419,Phf21a
420,Ninl
421,Sfmbt2
422,Pfkfb3
423,Pip4k2a
424,Crat
425,Qsox2
426,Mbd5
427,Galnt13
428,Kcnj3
429,Cacnb4
430,Kcnh7
431,Tanc1
432,Zak
433,Osbpl6
434,Zfp385b
435,Ttc17
436,Immp1l
437,Exd1
438,Slc30a4
439,Frmd5
440,Zc3h6
441,Plcb1
442,Macrod2
443,Dtd1
444,Syndig1
445,BC039771
446,Eya2
447,Tshz2
448,Zbtb46
449,Bend7
450,Upf2
451,Camk1d
452,Dhtkd1
453,Usp6nl
454,Kin
455,Taf3
456,Itih5
457,Prkcq
458,Itga8
459,Pter
460,Plxdc2
461,Nebl
462,Etl4
463,Gpr158
464,Pdss1
465,Pnpla7
466,Nacc2
467,Fam163b
468,Vav2
469,Ak8
470,Ntng2
471,Phyhd1
472,Tbc1d13
473,Ciz1
474,Pomt1
475,Ralgps1
476,Zbtb34
477,Mvb12b
478,Mrrf
479,Ttll11
480,Dennd1a
481,Golga1
482,Scai
483,Kynu
484,Gtdc1
485,Epc2
486,Lypd6b
487,Neb
488,Acvr1
489,Pkp4
490,Tank
491,Fap
492,Cobll1
493,Ttc21b
494,Scn1a
495,Gm13629
496,Cers6
497,Mettl8
498,Plekha3
499,Pde1a
500,Zfp804a
501,Itgav
502,Tnks1bp1
503,Ptprj
504,Creb3l1
505,Lrp4
506,Ambra1
507,Accs
508,B230118H07Rik
509,Pamr1
510,Hipk3
511,Cd59b
512,Ccdc73
513,Elp4
514,Mettl15
515,Kif18a
516,Aven
517,Ryr3
518,BC052040
519,Rasgrp1
520,Fsip1
521,Ino80
522,Tyro3
523,Ganc
524,Cdan1
525,Mfap1a
526,4930517E11Rik
527,Cep152
528,Fbn1
529,Galk2
530,Itpripl1
531,Ap4e1
532,Mertk
533,Sirpa
534,4930473A02Rik
535,Rnf24
536,Plcb4
537,Slx4ip
538,Tasp1
539,Ism1
540,Kif16b
541,Slc24a3
542,Ralgapa2
543,Kiz
544,Tbc1d20
545,6820408C15Rik
546,Tspyl3
547,Snta1
548,Chmp4b
549,Gss
550,Cnbd2
551,Epb4.1l1
552,Rbl1
553,D630003M21Rik
554,Vstm2l
555,Zhx3
556,Tox2
557,Slc35c2
558,Dnttip1
559,Pcif1
560,Cdh22
561,Arfgef2
562,Nfatc2
563,Zfp64
564,Zfp217
565,Bcas1
566,Bmp7
567,Rab22a
568,Gm14420
569,Cdh4
570,Taf4a
571,Col20a1
572,Col9a3
573,Gmeb2
574,Rpp38
575,Dclre1c
576,Optn
577,Proser2
578,Echdc3
579,5031426D15Rik
580,4930412O13Rik
581,Itih2
582,Ankrd16
583,Trdmt1
584,Ptpla
585,Stamos
586,Nsun6
587,A930004D18Rik
588,Gm17762
589,Skida1
590,Bmi1
591,Msrb2
592,Gm13375
593,Thnsl1
594,Mastl
595,Spopl
596,Hnmt
597,Dph7
598,Zmynd19
599,Rnf208
600,Tmem203
601,Tprn
602,Dpp7
603,Sapcd2
604,AA543186
605,C8g
606,Abca2
607,Traf2
608,Tmem141
609,Mamdc4
610,Gm996
611,Bmyc
612,Kcnt1
613,Snapc4
614,Inpp5e
615,Fam69b
616,Snora43
617,Snhg7
618,Surf2
619,Rpl7a
620,Sardh
621,Rxra
622,Ppp1r26
623,Ddx31
624,Ttf1
625,6530402F18Rik
626,Trub2
627,Cercam
628,Urm1
629,Coq4
630,Zer1
631,Pkn3
632,Zdhhc12
633,Wdr34
634,Endog
635,D2Wsu81e
636,Ccbl1
637,Fam73b
638,Dolk
639,Ier5l
640,Asb6
641,Usp20
642,Tor1b
643,BC005624
644,D330023K18Rik
645,Lamc3
646,Ppapdc3
647,Dnm1
648,Uck1
649,1110008P14Rik
650,Ptges2
651,Naif1
652,Ak1
653,St6galnac4
654,Pip5kl1
655,St6galnac6
656,Fam102a
657,Tor2a
658,Fpgs
659,Cdk9
660,6330409D20Rik
661,Sh2d3c
662,Ptrh1
663,Snora65
664,Slc2a8
665,Lrsam1
666,Rpl12
667,Angptl2
668,Zbtb43
669,Nron
670,Rabepk
671,Ggta1
672,Ptgs1
673,Zbtb26
674,Gpr21
675,Crb2
676,Lhx2
677,Olfml2a
678,Rpl35
679,Gm16523
680,Zeb2os
681,Nmi
682,Galnt5
683,Cytip
684,Wdsub1
685,Ly75
686,Ifih1
687,Gca
688,B3galt1
689,G6pc2
690,Bbs5
691,Fastkd1
692,Phospho2
693,Ccdc173
694,Mettl5
695,Sp5
696,Cybrd1
697,Metap1d
698,Dlx2
699,Pdk1
700,Sp3os
701,Cir1
702,Sp9
703,Scrn3
704,Wipf1
705,Chn1os3
706,Hoxd9
707,Hoxd10
708,Hoxd11
709,Hoxd12
710,Hoxd1
711,Hoxd4
712,LOC102634401
713,Haglr
714,Nfe2l2
715,Hnrnpa3
716,Ttc30b
717,Ttc30a1
718,Rbm45
719,Cerkl
720,Prdx6b
721,Nup35
722,Dusp19
723,Zdhhc5
724,Ypel4
725,Serping1
726,Slc43a1
727,Timm10
728,Agbl2
729,Ptpmt1
730,Slc39a13
731,Pacsin3
732,A330069E16Rik
733,Zfp408
734,Harbi1
735,Dgkz
736,Chrm4
737,Pex16
738,Gyltl1b
739,Slc35c1
740,Chst1
741,Prdm11
742,Gm13889
743,4921507L20Rik
744,Alkbh3
745,2810002D19Rik
746,Traf6
747,Prr5l
748,Commd9
749,Cd59a
750,4930500J02Rik
751,Tcp11l1
752,Pin1rt1
753,Prrg4
754,Pax6
755,Dnajc24
756,Kcna4
757,Ccdc34
758,Muc15
759,Lpcat4
760,Katnbl1
761,Arhgap11a
762,Zfp770
763,D330050G23Rik
764,Fam98b
765,Eif2ak4
766,Bmf
767,Plcb2
768,5430417L22Rik
769,A430105I19Rik
770,Bahd1
771,Chst14
772,Rpusd2
773,Ccdc32
774,Zfyve19
775,Dnajc17
776,Rhov
777,Chac1
778,Vps18
779,1700020I14Rik
780,Ndufaf1
781,Oip5
782,Mapkbp1
783,Jmjd7
784,Tmem87a
785,Capn3
786,Lrrc57
787,AV039307
788,Tgm5
789,Lcmt2
790,Adal
791,Zscan29
792,Ckmt1
793,Ppip5k1
794,Mfap1b
795,Catsper2
796,Serinc4
