,0
397,Zfp334
398,1500012F01Rik
399,Ddx27
400,B4galt5
401,Dpm1
402,Sall4
403,Cstf1
404,Rtfdc1
405,Vapb
406,Ss18l1
407,Rps21
408,Dido1
409,Arfgap1
410,Nkain4
411,Kcnq2
412,Arfrp1
413,Rtel1
414,Znf512b
415,Prpf6
416,Rgs19
417,Pcmtd2
418,Rsrc1
419,Zfp704
420,Proser1
421,Gria2
422,Fbxw7
423,Sec24b
424,Prkacb
425,Pag1
426,Lrrcc1
427,Pde7a
428,Armc1
429,Tbl1xr1
430,Sec62
431,Atp11b
432,Spata5
433,Fat4
434,Hspa4l
435,Nbea
436,Wwtr1
437,Rnf13
438,Mbnl1
439,Arhgef26
440,Plch1
441,Tiparp
442,Kpna4
443,Golim4
444,Pdgfc
445,Dclk2
446,Ash1l
447,Smg5
448,Fam63a
449,Snx27
450,Rnf115
451,Trim33
452,Lrig2
453,Celsr2
454,Col11a1
455,Slc30a7
456,Abcd3
457,Ndst3
458,Ppp3ca
459,Tspan5
460,Pdlim5
461,Ddah1
462,Zzz3
463,St6galnac3
464,Pex2
465,Hey1
466,Tpd52
467,E2f5
468,Mtfr1
469,Gyg
470,Rpl22l1
471,Prkci
472,Skil
473,Zmat3
474,Pik3ca
475,Zfp639
476,Mfn1
477,Ttc14
478,Acad9
479,Ankrd50
480,Plk4
481,Cog6
482,Ufm1
483,Commd2
484,Ccnl1
485,Lxn
486,Gfm1
487,B3galnt1
488,Etfdh
489,0610031J06Rik
490,Pmf1
491,Lamtor2
492,Ubqln4
493,Rit1
494,2810403A07Rik
495,Msto1
496,Krtcap2
497,Trim46
498,Mtx1
499,Fam189b
500,Scamp3
501,Gba
502,Shc1
503,Pygo2
504,Pmvk
505,Ube2q1
506,Tpm3
507,4933434E20Rik
508,Jtb
509,Slc39a1
510,Ints3
511,Snapin
512,Them4
513,Mrpl9
514,Tdrkh
515,Celf3
516,Pogz
517,Zfp687
518,Cdc42se1
519,Setdb1
520,Arnt
521,Golph3l
522,Tars2
523,Car14
524,Prpf3
525,Sv2a
526,Txnip
527,Polr3c
528,Bcl9
529,Gdap2
530,Ttf2
531,Sike1
532,Hipk1
533,Phtf1
534,Rhoc
535,Cttnbp2nl
536,Ddx20
537,Cept1
538,Lamtor5
539,Ampd2
540,Amigo1
541,Psrc1
542,Sort1
543,Wdr47
544,Taf13
545,Tmem167b
546,Slc25a24
547,Prmt6
548,Rnpc3
549,Extl2
550,Arhgap29
551,Larp7
552,Ap1ar
553,Casp6
554,Ppa2
555,H2afz
556,Gtf2b
557,Lmo4
558,Gng5
559,Pigk
560,Rnf220
561,E130309F12Rik
562,Tstd2
563,Mast2
564,Zmym4
565,Casz1
566,Nol9
567,Ski
568,Noc2l
569,Nsmaf
570,Otud6b
571,Nbn
572,Wwp1
573,Cpne3
574,Nkain3
575,Ccnc
576,Mms22l
577,Ndufaf4
578,Map3k7
579,Rngtt
580,Cntfr
581,Unc13b
582,Rusc2
583,Tpm2
584,Reck
585,Zfp462
586,Ptpn3
587,E130308A19Rik
588,AI314180
589,Snx30
590,Slc31a1
591,Megf9
592,Mpdz
593,Bnc2
594,Mllt3
595,Ift74
596,Cachd1
597,Dnajc6
598,Jak1
599,Mier1
600,Dab1
601,Usp24
602,Dhcr24
603,Yipf1
604,Lrp8
605,Zcchc11
606,Zyg11b
607,Eif2b3
608,Zswim5
609,Kif2c
610,Eri3
611,Ncdn
612,Sdc3
613,Nkain1
614,Gmeb1
615,Ece1
616,Hspg2
617,Fbxo42
618,Prdm2
619,Mtor
620,Ctnnbip1
621,Pik3cd
622,Errfi1
623,Camta1
624,Icmt
625,Tgs1
626,Ints8
627,Fam92a
628,Decr1
629,Lyrm2
630,Rragd
631,Ube2j1
632,Akirin2
633,Slc35a1
634,Rars2
635,3110043O21Rik
636,Aco1
637,Aptx
638,B4galt1
639,Nol6
640,Ubap1
641,Creb3
642,Tln1
643,Gba2
644,Polr1e
645,Exosc3
646,Slc25a51
647,Igfbpl1
648,Nans
649,Coro2a
650,Sec61b
651,Tmem246
652,Fsd1l
653,Rad23b
654,Ctnnal1
655,Fam206a
656,Akap2
657,Ugcg
658,Hsdl2
659,Inip
660,Alad
661,Atp6v1g1
662,Trim32
663,Tle1
664,Tmem261
665,Snapc3
666,Haus6
667,Rraga
668,Plin2
669,Pgm2
670,Leprot
671,Lrrc42
672,Ndc1
673,0610037L13Rik
674,Cpt2
675,Coa7
676,Gpx7
677,Txndc12
678,Kti12
679,Rnf11
680,Bend5
681,Stil
682,Lrrc41
683,Rad54l
684,Mmachc
685,Hectd3
686,Urod
687,Plk3
688,Dmap1
689,Ipo13
690,Kdm4a
691,Elovl1
692,Ccdc23
693,Rimkla
694,Exo5
695,Zmpste24
696,Rlf
697,Cap1
698,Mycl
699,Ppie
700,Akirin1
701,Rragc
702,Mycbp
703,Utp11l
704,Yrdc
705,Meaf6
706,Mrps15
707,Thrap3
708,Trappc3
709,Clspn
710,Zfp362
711,Trim62
712,Tmem234
713,Pef1
714,Zcchc17
715,Snhg3
716,Trnau1ap
717,Taf12
718,Tmem222
719,Dhdds
720,Lin28a
721,Hmgn2
722,Cep85
723,Sepn1
724,Tmem57
725,Syf2
726,Hmgcl
727,Lypla2
728,Pithd1
729,Tceb3
730,Zfp46
731,Pink1
732,Akr7a5
733,Emc1
734,Mrto4
