,0
223,C530008M17Rik
224,Ccng2
225,Chfr
226,Ulk1
227,Mvk
228,Ankrd13a
229,1500011B03Rik
230,Plbd2
231,Aldh2
232,Arpc3
233,Ccdc92
234,Aacs
235,Stx2
236,Stx1a
237,Por
238,Ache
239,Zkscan1
240,Gpc2
241,Cox19
242,Slc29a4
243,Thsd7a
244,Scrn1
245,Snca
246,Ctnna2
247,March8
248,Plekha5
249,Dync1i1
250,Kdm7a
251,Nt5c3
252,Aak1
253,Add2
254,Srgap3
255,Syn2
256,Cxcl12
257,Erc1
258,Arf5
259,Impdh1
260,Slc37a3
261,Atp6v0e2
262,Tmem176b
263,Hoxa7
264,Mturn
265,Tmsb10
266,Wbp1
267,Tet3
268,Gmcl1
269,Arl6ip5
270,Crbn
271,Necap1
272,Pex5
273,Grcc10
274,Kcna6
275,Kcna1
276,Gabarapl1
277,8430419L09Rik
278,Cmas
279,Etnk1
280,Akap13
281,Nav2
282,Slco3a1
283,Tenm4
284,Pafah1b3
285,Chst8
286,Slc17a6
287,Apba2
288,Ntrk3
289,Hdgfrp3
290,Arnt2
291,Gab2
292,Pgm2l1
293,Pde2a
294,Fam168a
295,9030624J02Rik
296,Tacc2
297,Ate1
298,Ebf3
299,Cend1
300,Myadm
301,Leng8
302,Ttyh1
303,Clcn4-2
304,Chmp2a
305,Irgq
306,Rabac1
307,Egln2
308,Pld3
309,Ech1
310,Capns1
311,Arhgap33
312,Ap2a1
313,Svip
314,Klf13
315,Synm
316,St8sia2
317,Ap3b2
318,Map6
319,Gdpd5
320,Arrb1
321,Ucp2
322,Smpd1
323,Apbb1
324,Tub
325,Tmem9b
326,Dennd5a
327,Coro1a
328,Mapk3
329,Cdipt
330,Maz
331,Inpp5f
332,Plekha1
333,Ric8
334,Ifitm2
335,Hras
336,Deaf1
337,Cd151
338,Th
339,Dhcr7
340,Cmip
341,Mast1
342,Insr
343,Col4a2
344,Nrg1
345,Tnks
346,Tusc3
347,Clcn3
348,Nek1
349,Lonp2
350,Chd9
351,Gnao1
352,Smpd3
353,Zfhx3
354,Znrf1
355,Jph3
356,BC068157
357,Cers4
358,Polb
359,Plekha2
360,Ddhd2
361,Rnf122
362,Leprotl1
363,Dctn6
364,Zfp866
365,Ncan
366,Rab3a
367,Abhd8
368,Pgls
369,Smad1
370,Prkaca
371,Lphn1
372,Aktip
373,Gpr56
374,Mmp15
375,Tmem208
376,4931428F04Rik
377,Cenpt
378,Bcar1
379,Hsdl1
380,Gse1
381,Trappc2l
382,Rab4a
383,Trim67
384,Elavl3
385,Myo9a
386,Ip6k1
387,Clmp
388,Ubash3b
389,Rnf214
390,Dixdc1
391,Dmxl2
392,Peak1
393,Ptpn9
394,Parp6
395,Coro2b
396,Fam63b
397,Ick
398,Snap91
399,Slc9a9
400,Armc8
401,Bsn
402,Ano10
403,Panx1
404,Ubl5
405,Slc44a2
406,Cdkn2d
407,BC018242
408,Ddx25
409,Ei24
410,Fez1
411,Scn3b
412,Sc5d
413,Bace1
414,Isl2
415,Etfa
416,Stra6
417,Tmod2
418,Fbxo9
419,Elovl4
420,1190002N15Rik
421,Chst2
422,Grm2
423,Nicn1
424,Tcta
425,Klhdc8b
426,Celsr3
427,Plxnb1
428,Dync1li1
429,Golga4
430,Cask
431,Gpr64
432,Wdr13
433,Cd99l2
434,Syp
435,Araf
436,Syn1
437,Mcts1
438,Ocrl
439,Zdhhc9
440,Plxna3
441,Prkx
442,Zc4h2
443,Zmym3
444,Nap1l2
445,Magee1
446,Armcx1
447,Zcchc18
448,Kcne1l
449,Tro
450,Ubqln2
451,Ap1s2
452,Wasf1
453,Lss
454,Grip1
455,Fam19a2
456,Ppm1h
457,Lrp11
458,Hivep2
459,Fyn
460,Ank3
461,Vezt
462,Lin7a
463,Syt1
464,Osbpl8
465,Rab3ip
466,Gns
467,Srgap1
468,Soga3
469,Tspyl4
470,Hk1
471,Cisd1
472,Prmt2
473,Shc2
474,Palm
475,BC005764
476,Apc2
477,Btbd2
478,Atcay
479,Pip5k1c
480,Aes
481,Timp3
482,Ube2n
483,Lum
484,Zdhhc17
485,Os9
486,Dtx3
487,Lrp1
488,Rnf41
489,Smarcc2
490,Esyt1
491,Myl6
492,Adam19
493,Tanc2
494,Rnf157
495,Limk2
496,Ugp2
497,0610010F05Rik
498,Pank3
499,Rai1
500,Tom1l2
501,Rabep1
502,Timm22
503,Vps53
504,Pitpna
505,Sdf2
506,Stat3
507,Atp6v0a1
508,Pitpnc1
509,Tnrc6c
510,Tbc1d16
511,Tbcd
512,Nf2
513,Nipsnap1
514,Zmiz2
515,Nacad
516,Cnrip1
517,Actr2
518,Ahsa2
519,Cpeb4
520,Nsg2
521,Ccng1
522,Ccnjl
523,Mapk9
524,Mgat4b
525,Rmnd5b
526,Uqcrq
527,Kif3a
528,Anxa6
529,Epn2
530,Mapk7
531,Ulk2
532,Pirt
533,Ndel1
534,Vamp2
535,Chd3
536,Kdm6b
537,Rnasek
538,Flot2
539,Gdpd1
540,Mmd
541,Col1a1
542,Samd14
543,Ube2z
544,Hoxb6
545,Mien1
546,Msl1
547,Jup
548,Tmub2
549,Rundc3a
550,Grn
551,Gprc5c
552,Grb2
553,Wbp2
554,Acox1
555,Ube2o
556,Mxra7
557,Sec14l1
558,Slc38a10
559,Hgs
560,Rac3
561,Nrxn3
562,Atad2b
563,Lamb1
564,Prkar2b
565,Nrcam
566,Ralgapa1
567,Jkamp
568,Rab15
569,Vti1b
570,Itpk1
571,Kif3c
572,Efr3b
573,Fkbp1b
574,Rhob
575,Trib2
576,Lrrn3
577,Atl1
578,Six1
579,Atp6v1d
580,Fos
581,Vash1
582,Flrt2
583,D430019H16Rik
584,Rian
585,Akt1
586,Pacs2
587,Crip2
588,Phactr1
589,Spock1
590,Nid1
591,Elmo1
592,Agtpbp1
593,Ntrk2
594,Dapk1
595,2010111I01Rik
596,Scamp1
597,Mocs2
598,Klf6
599,Pfkp
600,Stard3nl
601,BC005537
602,Eci2
603,Nrn1
604,Bicd2
605,Caml
606,Txndc15
607,Brd9
608,Enc1
609,Serf1
610,Cadps
611,Erc2
612,Peli2
613,Atp8a2
614,Dgkh
615,Mtmr6
616,Ebf2
617,Bmp1
618,Gfra2
619,Rgcc
620,Mbnl2
621,Ppp3cb
622,Camk2g
623,Selk
624,Prkcd
625,Tmem55b
626,Rab2b
627,Slc22a17
628,Dcaf11
629,Dhrs1
630,Nynrin
631,Extl3
632,Stmn4
633,Pcdh17
634,Ndfip2
635,Cntn1
636,Ctnnd2
637,Tnrc6b
638,Oxct1
639,Emc2
640,Ttll1
641,1810041L15Rik
642,Parvb
643,Kif21a
644,Map3k12
645,Lifr
646,Rnf19a
647,Tmem65
648,Peg13
649,Plec
650,Vps28
651,Mgat3
652,Pmm1
653,Csdc2
654,Smdt1
655,Sult4a1
656,5031439G07Rik
657,Mapk11
658,Sbf1
659,Mapk8ip2
660,Cacnb3
661,Letmd1
662,Bdh1
663,Alcam
664,Abat
665,Clec16a
666,Zc3h7a
667,2900011O08Rik
668,Marf1
669,Pi4ka
670,St6gal1
671,Kalrn
672,Mgrn1
673,Snn
674,Ntan1
675,Tango2
676,Comt
677,Sept5
678,Klhl24
679,Abcc5
680,Ap2m1
681,2510009E07Rik
682,Tmem41a
683,Sst
684,Ppp1r2
685,Atg3
686,Cd200
687,Cd47
688,Tmem50b
689,Cbr1
690,Pdpk1
691,Rnf5
692,Nrxn1
693,Lix1
694,Mapk8ip3
695,Cacna1h
696,Zfand3
697,Zfp318
698,Kdm4b
699,Prepl
700,Prkce
701,Gtf2h5
702,Fam120b
703,Rgmb
704,Zfp948
705,Pkd1
706,Syngr3
707,Ndufb10
708,Dusp1
709,Nudt3
710,BC004004
711,Ndufv3
712,Akap8l
713,Zfp811
714,Agpat1
715,Atat1
716,Flot1
717,Zfp57
718,Gabbr1
719,Tmem63b
720,Yipf3
721,Tbcc
722,Rab5a
723,Ndufa11
724,Ypel5
725,Lbh
726,Spast
727,Dhx57
728,Gnal
729,Nedd4l
730,Wdr7
731,Zeb1
732,Arhgap12
733,Rock1
734,Asxl3
735,Epb4.1l4a
736,Jakmip2
737,Mcc
738,Sema6a
739,Cep120
740,Csnk1g3
741,Zfp532
742,Spire1
743,Syt4
744,Bin1
745,Gfra3
746,Reep2
747,Egr1
748,Trim36
749,A730017C20Rik
750,Synpo
751,Acaa2
752,BC031181
753,Prkg1
754,Sptbn2
755,Gnaq
756,Prune2
757,Sorbs1
758,Pdlim1
759,Nt5c2
760,Shoc2
761,Ablim1
762,Cnih2
763,Fam89b
764,Tm7sf2
765,Ppp2r5b
766,2700081O15Rik
767,Stx5a
768,Bscl2
769,Tmem132a
770,Mms19
771,Morn4
772,Zfyve27
773,Sfxn3
774,Wbp1l
