,0
366,1700019D03Rik
367,Mstn
368,1700019A02Rik
369,Mir7681
370,Mars2
371,Hsfy2
372,9130024F11Rik
373,BC055402
374,4930558J18Rik
375,Aox4
376,Als2cr12
377,Gm20257
378,Casp8
379,Als2cr11
380,Mpp4
381,Cdk15
382,Gm973
383,Snord70
384,Snord11
385,Carf
386,Cd28
387,Ctla4
388,Icos
389,9530026F06Rik
390,4930487H11Rik
391,Ino80dos
392,Snora41
393,Gpr1
394,Dytn
395,4933402D24Rik
396,Mir1958
397,Gm13749
398,Mir6899
399,Fzd5
400,Ccnyl1
401,2810408I11Rik
402,Crygc
403,D630023F18Rik
404,Cryga
405,Akr1cl
406,Crygd
407,Crygb
408,Cryge
409,Pth2r
410,Crygf
411,Myl1
412,Cps1
413,Apol7d
414,Gm8883
415,4933417E11Rik
416,Ankar
417,Tnp1
418,1700027A15Rik
419,Rufy4
420,Cxcr2
421,Cxcr1
422,Tmbim1
423,Gpbar1
424,Slc11a1
425,Catip
426,Vil1
427,Mir26b
428,Plcd4
429,Prkag3
430,Cyp27a1
431,Wnt6
432,Wnt10a
433,Ihh
434,Cryba2
435,Ccdc108
436,Fev
437,Cdk5r2
438,Mir375
439,Slc23a3
440,A630095N17Rik
441,Tuba4a
442,Glb1l
443,Gm15179
444,Asic4
445,Tmem198
446,Inha
447,Gm17751
448,Mir6343
449,Mir6352
450,Kcne4
451,Scg2
452,Ap1s3
453,Fam124b
454,1700016L21Rik
455,Mir6344
456,Tm4sf20
457,Slc19a3
458,Daw1
459,Ccl20
460,Mir6353
461,Mir5126
462,Fbxo36
463,A530032D15Rik
464,C130026I21Rik
465,Gm7609
466,Sp100
467,Sp140
468,9930111H07Rik
469,Mir8096
470,Gpr55
471,4933407L21Rik
472,2810459M11Rik
473,Spata3
474,Htr2b
475,Snora75
476,Snord82
477,C130036L24Rik
478,B3gnt7
479,Mir3535
480,1700019O17Rik
481,Nmur1
482,Nppc
483,Alppl2
484,Ecel1
485,Akp3
486,Alpi
487,Chrng
488,Prss56
489,Chrnd
490,Kcnj13
491,3110079O15Rik
492,Neu2
493,Scarna6
494,Dnajb3
495,A730008H23Rik
496,Hjurp
497,6430706D22Rik
498,Mroh2a
499,Ugt1a1
500,Spp2
501,Gm19589
502,Glrp1
503,2410088K16Rik
504,1700067G17Rik
505,4933400F21Rik
506,Asb18
507,Gbx2
508,Prlh
509,Mlph
510,Rbm44
511,Ramp1
512,Scly
513,Espnl
514,Fam132b
515,Per2
516,1700020N18Rik
517,Twist2
518,Olfr1416
519,Olfr1414
520,Olfr1415
521,Mir6900
522,Olfr1413
523,Olfr1410
524,Olfr1411
525,Olfr12
526,Olfr1412
527,Otos
528,Ankmy1
529,Mir149
530,Dusp28
531,Gpr35
532,Aqp12
533,9430060I03Rik
534,2310007B03Rik
535,Agxt
536,Sned1
537,Mir6901
538,Ano7
539,Mir6902
540,Mir6345
541,Gm9994
542,Gal3st2
543,Gm6086
544,Neu4
545,Pdcd1
546,4930440C22Rik
547,St8sia4
548,4930598F16Rik
549,1700063A18Rik
550,4930533P14Rik
551,1810006J02Rik
552,Gm20268
553,Rnf152
554,Tnfrsf11a
555,Serpinb5
556,Serpinb3d
557,Serpinb13
558,Serpinb3a
559,Serpinb3b
560,Serpinb3c
561,Serpinb7
562,Serpinb11
563,Serpinb2
564,Serpinb8
565,Serpinb10
566,D830032E09Rik
567,Cdh19
568,2900060B14Rik
