,0
369,4930486I03Rik
370,Mir206
371,Mir133b
372,Il17f
373,Il17a
374,Paqr8
375,6720483E21Rik
376,Tram2
377,Tmem14a
378,Khdc1a
379,Gm4956
380,Gsta3
381,Khdc1c
382,Khdc1b
383,4933415F23Rik
384,Mir30c-2
385,Mir30a
386,B3gat2
387,1110058L19Rik
388,Gm20172
389,4931408C20Rik
390,Gm597
391,Mir6342
392,Ptp4a1
393,Gm13363
394,Pih1d3
395,Gm4850
396,Gm5415
397,Gm9839
398,1700001G17Rik
399,Rab23
400,Bend6
401,Gm15455
402,Mir6896
403,Ccdc115
404,Mir5103
405,Prss40
406,Prss39
407,Amer3
408,Cfc1
409,AA619741
410,Arhgef4
411,Mir7669
412,Mir6897
413,Neurl3
414,Arid5a
415,Fer1l5
416,Mir6898
417,Ankrd39
418,Cnnm3
419,Sema4c
420,Cnnm4
421,Ankrd23
422,Zap70
423,4933424G06Rik
424,Tsga10
425,Lipt1
426,Lyg2
427,Lyg1
428,Rev1
429,Chst10
430,Nms
431,Mir6349
432,Rpl31
433,Snord89
434,Cnot11
435,Creg2
436,Gm3646
437,Gm16894
438,Il1rl2
439,Il18r1
440,Il1rl1
441,Slc9a4
442,Il18rap
443,Mfsd9
444,Tmem182
445,4930448I06Rik
446,Pou3f3
447,2900092D14Rik
448,Pantr2
449,Pantr1
450,Tgfbrap1
451,Fhl2
452,1500015O10Rik
453,Mettl21c
454,Mettl21e
455,4930521E06Rik
456,Slc40a1
457,Gm4776
458,Mir6350
459,Sdpr
460,Nabp1
461,Stat1
462,Nab1
463,Tmem194b
464,Inpp1
465,1700019D03Rik
466,Hibch
467,Mstn
468,1700019A02Rik
469,Osgepl1
470,Stk17b
471,Mir7681
472,Gtf3c3
473,Coq10b
474,Mars2
475,Hsfy2
476,9130024F11Rik
477,BC055402
478,Tyw5
479,1700066M21Rik
480,4930558J18Rik
481,Kctd18
482,Aox4
483,Fam126b
484,Als2cr12
485,Gm20257
486,Casp8
487,Trak2
488,Als2cr11
489,Mpp4
490,Als2
491,Cdk15
492,Gm973
493,Snord70
494,Snord11
495,Carf
496,Cd28
497,Ctla4
498,Icos
499,9530026F06Rik
500,4930487H11Rik
501,Ino80dos
502,Ino80d
503,Snora41
504,Gpr1
505,Dytn
506,4933402D24Rik
507,Mir1958
508,Gm13749
509,Mir6899
510,Mettl21a
511,Fzd5
512,Ccnyl1
513,2810408I11Rik
514,Crygc
515,D630023F18Rik
516,Cryga
517,Akr1cl
518,Crygd
519,Crygb
520,Cryge
521,Pth2r
522,Crygf
523,Kansl1l
524,Myl1
525,Cps1
526,Apol7d
527,Gm8883
528,4933417E11Rik
529,Pecr
530,Ankar
531,Tnp1
532,1700027A15Rik
533,Rufy4
534,Cxcr2
535,Cxcr1
536,Tmbim1
537,Gpbar1
538,Slc11a1
539,Catip
540,Vil1
541,Ctdsp1
542,Mir26b
543,Plcd4
544,Bcs1l
545,Stk36
546,Rnf25
547,Ttll4
548,Prkag3
549,Cyp27a1
550,Wnt6
551,Wnt10a
552,Ihh
553,Cryba2
554,Ccdc108
555,Fev
556,Cdk5r2
557,Mir375
558,Zfand2b
559,Ankzf1
560,Slc23a3
561,A630095N17Rik
562,Tuba4a
563,Glb1l
564,Resp18
565,Dnajb2
566,Speg
567,Gm15179
568,Gmppa
569,Asic4
570,Chpf
571,Tmem198
572,Slc4a3
573,Inha
574,Gm17751
575,Mir6343
576,Mir6352
577,Utp14b
578,Kcne4
579,Scg2
580,Ap1s3
581,Fam124b
582,1700016L21Rik
583,Mir6344
584,Tm4sf20
585,Slc19a3
586,Daw1
587,Ccl20
588,Mir6353
589,Mir5126
590,Fbxo36
591,A530032D15Rik
592,C130026I21Rik
593,Gm7609
594,Sp100
595,Sp140
596,9930111H07Rik
597,Mir8096
598,Gpr55
599,4933407L21Rik
600,2810459M11Rik
601,Spata3
602,Htr2b
603,Snora75
604,Snord82
605,C130036L24Rik
606,B3gnt7
607,Mir3535
608,1700019O17Rik
609,Nmur1
610,Pde6d
611,Nppc
612,Alppl2
613,Ecel1
614,Akp3
615,Alpi
616,Chrng
617,Prss56
618,Chrnd
619,Kcnj13
620,3110079O15Rik
621,Neu2
622,Scarna6
623,Dnajb3
624,A730008H23Rik
625,Hjurp
626,6430706D22Rik
627,Mroh2a
628,Ugt1a1
629,Spp2
630,Gm19589
631,Glrp1
632,Arl4c
633,2410088K16Rik
634,1700067G17Rik
635,4933400F21Rik
636,Asb18
637,Gbx2
638,Prlh
639,Mlph
640,Rbm44
641,Ramp1
642,Scly
643,Espnl
644,Fam132b
645,Per2
646,1700020N18Rik
647,Traf3ip1
648,Twist2
